?cls	?xref
<http://purl.obolibrary.org/obo/ZFA_0009063>	"CL:0000111"
<http://purl.obolibrary.org/obo/ZFA_0009063>	"TAO:0009063"
<http://purl.obolibrary.org/obo/ZFA_0000970>	"TAO:0000970"
<http://purl.obolibrary.org/obo/ZFA_0000713>	"TAO:0000713"
<http://purl.obolibrary.org/obo/ZFA_0005594>	"CARO:0000010"
<http://purl.obolibrary.org/obo/ZFA_0000052>	"TAO:0000052"
<http://purl.obolibrary.org/obo/ZFA_0009051>	"CL:0000099"
<http://purl.obolibrary.org/obo/ZFA_0009051>	"TAO:0009051"
<http://purl.obolibrary.org/obo/ZFA_0005156>	"TAO:0005156"
<http://purl.obolibrary.org/obo/ZFA_0000554>	"TAO:0000554"
<http://purl.obolibrary.org/obo/ZFA_0000066>	"TAO:0000066"
<http://purl.obolibrary.org/obo/ZFS_0000001>	"ZFIN:ZDB-TERM-100331-2431"
<http://purl.obolibrary.org/obo/ZFS_0000001>	"ZFIN:ZDB-STAGE-010723-4"
<http://purl.obolibrary.org/obo/ZFA_0000823>	"TAO:0000823"
<http://purl.obolibrary.org/obo/ZFA_0000162>	"TAO:0000162"
<http://purl.obolibrary.org/obo/ZFA_0005442>	"TAO:0001928"
<http://purl.obolibrary.org/obo/ZFA_0009209>	"CL:0000451"
<http://purl.obolibrary.org/obo/ZFA_0009209>	"TAO:0009209"
<http://purl.obolibrary.org/obo/ZFA_0009212>	"CL:0000457"
<http://purl.obolibrary.org/obo/ZFA_0009212>	"TAO:0009212"
<http://purl.obolibrary.org/obo/ZFA_0005513>	"TAO:0001715"
<http://purl.obolibrary.org/obo/ZFA_0001382>	"TAO:0001382"
<http://purl.obolibrary.org/obo/ZFA_0005041>	"TAO:0005041"
<http://purl.obolibrary.org/obo/ZFA_0000205>	"TAO:0000205"
<http://purl.obolibrary.org/obo/ZFA_0000254>	"TAO:0000254"
<http://purl.obolibrary.org/obo/ZFA_0005310>	"TAO:0005310"
<http://purl.obolibrary.org/obo/ZFA_0001460>	"TAO:0001460"
<http://purl.obolibrary.org/obo/ZFA_0001054>	"TAO:0001054"
<http://purl.obolibrary.org/obo/ZFA_0001217>	"TAO:0001217"
<http://purl.obolibrary.org/obo/ZFA_0001570>	"CL:0000025"
<http://purl.obolibrary.org/obo/ZFA_0001570>	"TAO:0001570"
<http://purl.obolibrary.org/obo/ZFA_0001584>	"TAO:0001584"
<http://purl.obolibrary.org/obo/ZFA_0000790>	"TAO:0000790"
<http://purl.obolibrary.org/obo/ZFA_0000533>	"TAO:0000533"
<http://purl.obolibrary.org/obo/ZFA_0001327>	"TAO:0001327"
<http://purl.obolibrary.org/obo/ZFA_0000358>	"TAO:0000358"
<http://purl.obolibrary.org/obo/ZFA_0000547>	"TAO:0000547"
<http://purl.obolibrary.org/obo/ZFA_0005213>	"TAO:0005213"
<http://purl.obolibrary.org/obo/ZFA_0000643>	"TAO:0000643"
<http://purl.obolibrary.org/obo/ZFA_0005262>	"TAO:0001829"
<http://purl.obolibrary.org/obo/ZFA_0000808>	"TAO:0000808"
<http://purl.obolibrary.org/obo/ZFA_0000657>	"TAO:0000657"
<http://purl.obolibrary.org/obo/ZFA_0009022>	"CL:0000050"
<http://purl.obolibrary.org/obo/ZFA_0009022>	"TAO:0009022"
<http://purl.obolibrary.org/obo/ZFA_0005323>	"CL:0005006"
<http://purl.obolibrary.org/obo/ZFA_0005323>	"TAO:0005323"
<http://purl.obolibrary.org/obo/ZFA_0001300>	"TAO:0001300"
<http://purl.obolibrary.org/obo/ZFA_0001695>	"TAO:0002192"
<http://purl.obolibrary.org/obo/ZFA_0000485>	"TAO:0000485"
<http://purl.obolibrary.org/obo/ZFA_0000311>	"TAO:0000311"
<http://purl.obolibrary.org/obo/ZFA_0009114>	"CL:0000187"
<http://purl.obolibrary.org/obo/ZFA_0009114>	"TAO:0009114"
<http://purl.obolibrary.org/obo/ZFA_0005415>	"TAO:0005415"
<http://purl.obolibrary.org/obo/ZFA_0001037>	"TAO:0001037"
<http://purl.obolibrary.org/obo/ZFA_0000976>	"TAO:0000976"
<http://purl.obolibrary.org/obo/ZFA_0000595>	"TAO:0000595"
<http://purl.obolibrary.org/obo/ZFA_0000240>	"TAO:0000240"
<http://purl.obolibrary.org/obo/ZFA_0000901>	"TAO:0000901"
<http://purl.obolibrary.org/obo/ZFA_0000421>	"TAO:0000421"
<http://purl.obolibrary.org/obo/ZFA_0005165>	"TAO:0005165"
<http://purl.obolibrary.org/obo/ZFA_0000768>	"TAO:0000768"
<http://purl.obolibrary.org/obo/ZFA_0001147>	"TAO:0001147"
<http://purl.obolibrary.org/obo/ZFA_0000178>	"TAO:0000178"
<http://purl.obolibrary.org/obo/ZFA_0000319>	"TAO:0000319"
<http://purl.obolibrary.org/obo/ZFA_0001203>	"TAO:0001203"
<http://purl.obolibrary.org/obo/ZFA_0005448>	"TAO:0001813"
<http://purl.obolibrary.org/obo/ZFA_0005275>	"TAO:0002147"
<http://purl.obolibrary.org/obo/ZFA_0000878>	"TAO:0000878"
<http://purl.obolibrary.org/obo/ZFA_0009218>	"TAO:0009218"
<http://purl.obolibrary.org/obo/ZFA_0009218>	"CL:0000476"
<http://purl.obolibrary.org/obo/ZFA_0005082>	"TAO:0005082"
<http://purl.obolibrary.org/obo/ZFA_0000909>	"TAO:0000909"
<http://purl.obolibrary.org/obo/ZFA_0000934>	"TAO:0000934"
<http://purl.obolibrary.org/obo/ZFA_0009272>	"TAO:0009272"
<http://purl.obolibrary.org/obo/ZFA_0009272>	"CL:0000594"
<http://purl.obolibrary.org/obo/ZFA_0000429>	"TAO:0000429"
<http://purl.obolibrary.org/obo/ZFA_0001313>	"TAO:0001313"
<http://purl.obolibrary.org/obo/ZFA_0005377>	"TAO:0005377"
<http://purl.obolibrary.org/obo/ZFA_0005558>	"TAO:0001967"
<http://purl.obolibrary.org/obo/ZFA_0001120>	"TAO:0001120"
<http://purl.obolibrary.org/obo/ZFA_0009350>	"TAO:0009350"
<http://purl.obolibrary.org/obo/ZFA_0009350>	"CL:0000827"
<http://purl.obolibrary.org/obo/ZFA_0007038>	"TAO:0007038"
<http://purl.obolibrary.org/obo/ZFA_0001576>	"TAO:0001576"
<http://purl.obolibrary.org/obo/ZFA_0000131>	"TAO:0000131"
<http://purl.obolibrary.org/obo/ZFA_0005005>	"TAO:0005005"
<http://purl.obolibrary.org/obo/ZFA_0005531>	"TAO:0001686"
<http://purl.obolibrary.org/obo/ZFA_0000588>	"TAO:0000588"
<http://purl.obolibrary.org/obo/ZFA_0001681>	"TAO:0002197"
<http://purl.obolibrary.org/obo/ZFA_0000233>	"TAO:0000233"
<http://purl.obolibrary.org/obo/ZFA_0000414>	"TAO:0000414"
<http://purl.obolibrary.org/obo/ZFA_0001424>	"TAO:0001424"
<http://purl.obolibrary.org/obo/ZFA_0001438>	"TAO:0001438"
<http://purl.obolibrary.org/obo/ZFA_0009100>	"CL:0000167"
<http://purl.obolibrary.org/obo/ZFA_0009100>	"TAO:0009100"
<http://purl.obolibrary.org/obo/ZFA_0001023>	"TAO:0001023"
<http://purl.obolibrary.org/obo/ZFA_0005268>	"TAO:0002136"
<http://purl.obolibrary.org/obo/ZFA_0005095>	"TAO:0005095"
<http://purl.obolibrary.org/obo/ZFA_0000343>	"TAO:0000343"
<http://purl.obolibrary.org/obo/ZFA_0000698>	"TAO:0000698"
<http://purl.obolibrary.org/obo/ZFA_0009038>	"CL:0000075"
<http://purl.obolibrary.org/obo/ZFA_0009038>	"TAO:0009038"
<http://purl.obolibrary.org/obo/ZFA_0001534>	"TAO:0001534"
<http://purl.obolibrary.org/obo/ZFA_0000754>	"TAO:0000754"
<http://purl.obolibrary.org/obo/ZFA_0001062>	"TAO:0001062"
<http://purl.obolibrary.org/obo/ZFA_0000093>	"TAO:0000093"
<http://purl.obolibrary.org/obo/ZFA_0001306>	"TAO:0001306"
<http://purl.obolibrary.org/obo/ZFA_0005197>	"TAO:0005197"
<http://purl.obolibrary.org/obo/ZFA_0001133>	"TAO:0001133"
<http://purl.obolibrary.org/obo/ZFA_0009363>	"TAO:0009363"
<http://purl.obolibrary.org/obo/ZFA_0009363>	"CL:0000852"
<http://purl.obolibrary.org/obo/ZFA_0005434>	"TAO:0001973"
<http://purl.obolibrary.org/obo/ZFA_0000864>	"TAO:0000864"
<http://purl.obolibrary.org/obo/ZFA_0005544>	"TAO:0001947"
<http://purl.obolibrary.org/obo/ZFA_0000246>	"TAO:0000246"
<http://purl.obolibrary.org/obo/ZFA_0001166>	"TAO:0001166"
<http://purl.obolibrary.org/obo/ZFA_0005106>	"TAO:0005106"
<http://purl.obolibrary.org/obo/ZFA_0009396>	"CL:1001509"
<http://purl.obolibrary.org/obo/ZFA_0000470>	"TAO:0000470"
<http://purl.obolibrary.org/obo/ZFA_0009050>	"TAO:0009050"
<http://purl.obolibrary.org/obo/ZFA_0009050>	"CL:0000098"
<http://purl.obolibrary.org/obo/ZFA_0005351>	"TAO:0002149"
<http://purl.obolibrary.org/obo/ZFA_0000038>	"TAO:0000038"
<http://purl.obolibrary.org/obo/ZFA_0009321>	"TAO:0009321"
<http://purl.obolibrary.org/obo/ZFA_0009321>	"CL:0000751"
<http://purl.obolibrary.org/obo/ZFA_0005622>	"VSAO:0000040"
<http://purl.obolibrary.org/obo/ZFA_0001244>	"TAO:0001244"
<http://purl.obolibrary.org/obo/ZFA_0001491>	"CARO:0000074"
<http://purl.obolibrary.org/obo/ZFA_0001491>	"TAO:0001491"
<http://purl.obolibrary.org/obo/ZFA_0009259>	"CL:0000569"
<http://purl.obolibrary.org/obo/ZFA_0009259>	"TAO:0009259"
<http://purl.obolibrary.org/obo/ZFA_0005150>	"TAO:0005150"
<http://purl.obolibrary.org/obo/ZFA_0001258>	"TAO:0001258"
<http://purl.obolibrary.org/obo/ZFA_0009068>	"CL:0000118"
<http://purl.obolibrary.org/obo/ZFA_0009068>	"TAO:0009068"
<http://purl.obolibrary.org/obo/ZFA_0005088>	"TAO:0005088"
<http://purl.obolibrary.org/obo/ZFA_0001527>	"TAO:0001527"
<http://purl.obolibrary.org/obo/ZFA_0000574>	"TAO:0000574"
<http://purl.obolibrary.org/obo/ZFA_0000204>	"TAO:0000204"
<http://purl.obolibrary.org/obo/ZFA_0001368>	"TAO:0001368"
<http://purl.obolibrary.org/obo/ZFA_0000400>	"TAO:0000400"
<http://purl.obolibrary.org/obo/ZFA_0009203>	"CL:0000438"
<http://purl.obolibrary.org/obo/ZFA_0009203>	"TAO:0009203"
<http://purl.obolibrary.org/obo/ZFA_0000715>	"TAO:0000715"
<http://purl.obolibrary.org/obo/ZFA_0001637>	"TAO:0001834"
<http://purl.obolibrary.org/obo/ZFA_0001637>	"TAO:0001646"
<http://purl.obolibrary.org/obo/ZFA_0005254>	"TAO:0005254"
<http://purl.obolibrary.org/obo/ZFA_0000857>	"TAO:0000857"
<http://purl.obolibrary.org/obo/ZFA_0000684>	"TAO:0000684"
<http://purl.obolibrary.org/obo/ZFA_0000196>	"TAO:0000196"
<http://purl.obolibrary.org/obo/ZFA_0000825>	"TAO:0000825"
<http://purl.obolibrary.org/obo/ZFA_0005046>	"TAO:0005046"
<http://purl.obolibrary.org/obo/ZFA_0000408>	"TAO:0000408"
<http://purl.obolibrary.org/obo/ZFA_0007023>	"TAO:0007023"
<http://purl.obolibrary.org/obo/ZFA_0001687>	"TAO:0002186"
<http://purl.obolibrary.org/obo/ZFA_0000917>	"TAO:0000917"
<http://purl.obolibrary.org/obo/ZFA_0009314>	"CL:0000744"
<http://purl.obolibrary.org/obo/ZFA_0009314>	"TAO:0009314"
<http://purl.obolibrary.org/obo/ZFA_0000352>	"TAO:0000352"
<http://purl.obolibrary.org/obo/ZFA_0005212>	"TAO:0005212"
<http://purl.obolibrary.org/obo/ZFA_0000099>	"TAO:0000099"
<http://purl.obolibrary.org/obo/ZFA_0001347>	"TAO:0001347"
<http://purl.obolibrary.org/obo/ZFS_0000034>	"ZFIN:ZDB-TERM-100331-2464"
<http://purl.obolibrary.org/obo/ZFS_0000034>	"ZFIN:ZDB-STAGE-010723-26"
<http://purl.obolibrary.org/obo/ZFA_0000810>	"TAO:0000810"
<http://purl.obolibrary.org/obo/ZFA_0007046>	"TAO:0007046"
<http://purl.obolibrary.org/obo/ZFA_0000024>	"TAO:0000024"
<http://purl.obolibrary.org/obo/ZFA_0009023>	"TAO:0009023"
<http://purl.obolibrary.org/obo/ZFA_0009023>	"CL:0000051"
<http://purl.obolibrary.org/obo/ZFA_0005475>	"TAO:0001950"
<http://purl.obolibrary.org/obo/ZFA_0000307>	"TAO:0000307"
<http://purl.obolibrary.org/obo/ZFA_0000677>	"TAO:0000677"
<http://purl.obolibrary.org/obo/ZFA_0001513>	"TAO:0001513"
<http://purl.obolibrary.org/obo/ZFA_0000287>	"TAO:0000287"
<http://purl.obolibrary.org/obo/ZFA_0009042>	"TAO:0009042"
<http://purl.obolibrary.org/obo/ZFA_0009042>	"CL:0000079"
<http://purl.obolibrary.org/obo/ZFA_0005599>	"CL:0005018"
<http://purl.obolibrary.org/obo/ZFA_0001041>	"TAO:0001041"
<http://purl.obolibrary.org/obo/ZFA_0000476>	"TAO:0000476"
<http://purl.obolibrary.org/obo/ZFA_0009056>	"CL:0000104"
<http://purl.obolibrary.org/obo/ZFA_0009056>	"TAO:0009056"
<http://purl.obolibrary.org/obo/ZFA_0009327>	"CL:0000775"
<http://purl.obolibrary.org/obo/ZFA_0009327>	"TAO:0009327"
<http://purl.obolibrary.org/obo/ZFA_0001623>	"TAO:0002225"
<http://purl.obolibrary.org/obo/ZFA_0001151>	"TAO:0001151"
<http://purl.obolibrary.org/obo/ZFA_0009134>	"TAO:0009134"
<http://purl.obolibrary.org/obo/ZFA_0009134>	"CL:0000217"
<http://purl.obolibrary.org/obo/ZFA_0005032>	"TAO:0005032"
<http://purl.obolibrary.org/obo/ZFA_0000441>	"TAO:0000441"
<http://purl.obolibrary.org/obo/ZFA_0009244>	"CL:0000533"
<http://purl.obolibrary.org/obo/ZFA_0009244>	"TAO:0009244"
<http://purl.obolibrary.org/obo/ZFA_0000455>	"TAO:0000455"
<http://purl.obolibrary.org/obo/ZFA_0000630>	"TAO:0000630"
<http://purl.obolibrary.org/obo/ZFA_0005315>	"TAO:0005315"
<http://purl.obolibrary.org/obo/ZFA_0000017>	"TAO:0000017"
<http://purl.obolibrary.org/obo/ZFA_0001465>	"TAO:0001465"
<http://purl.obolibrary.org/obo/ZFA_0000903>	"TAO:0000903"
<http://purl.obolibrary.org/obo/ZFA_0009300>	"CL:0000695"
<http://purl.obolibrary.org/obo/ZFA_0009300>	"TAO:0009300"
<http://purl.obolibrary.org/obo/ZFA_0005295>	"TAO:0005295"
<http://purl.obolibrary.org/obo/ZFA_0001208>	"TAO:0001208"
<http://purl.obolibrary.org/obo/ZFA_0005371>	"TAO:0005371"
<http://purl.obolibrary.org/obo/ZFA_0005114>	"TAO:0005114"
<http://purl.obolibrary.org/obo/ZFA_0001575>	"TAO:0001575"
<http://purl.obolibrary.org/obo/ZFA_0001262>	"TAO:0001262"
<http://purl.obolibrary.org/obo/ZFA_0007032>	"TAO:0007032"
<http://purl.obolibrary.org/obo/ZFA_0000638>	"TAO:0000638"
<http://purl.obolibrary.org/obo/ZFA_0000538>	"TAO:0000538"
<http://purl.obolibrary.org/obo/ZFA_0000936>	"TAO:0000936"
<http://purl.obolibrary.org/obo/ZFA_0009091>	"CL:0000148"
<http://purl.obolibrary.org/obo/ZFA_0009091>	"TAO:0009091"
<http://purl.obolibrary.org/obo/ZFA_0001372>	"TAO:0001372"
<http://purl.obolibrary.org/obo/ZFA_0009147>	"TAO:0009147"
<http://purl.obolibrary.org/obo/ZFA_0009147>	"CL:0000243"
<http://purl.obolibrary.org/obo/ZFA_0005956>	"CL:0000014"
<http://purl.obolibrary.org/obo/ZFA_0005218>	"TAO:0005218"
<http://purl.obolibrary.org/obo/ZFA_0000648>	"TAO:0000648"
<http://purl.obolibrary.org/obo/ZFA_0000582>	"TAO:0000582"
<http://purl.obolibrary.org/obo/ZFA_0001415>	"TAO:0001415"
<http://purl.obolibrary.org/obo/ZFA_0005328>	"TAO:0005328"
<http://purl.obolibrary.org/obo/ZFA_0005328>	"CL:0005001"
<http://purl.obolibrary.org/obo/ZFA_0000692>	"TAO:0000692"
<http://purl.obolibrary.org/obo/ZFA_0001701>	"TAO:0002246"
<http://purl.obolibrary.org/obo/ZFA_0009120>	"TAO:0009120"
<http://purl.obolibrary.org/obo/ZFA_0009120>	"CL:0000199"
<http://purl.obolibrary.org/obo/ZFA_0005406>	"TAO:0001927"
<http://purl.obolibrary.org/obo/ZFA_0000084>	"TAO:0000084"
<http://purl.obolibrary.org/obo/ZFA_0000084>	"CL:0000428"
<http://purl.obolibrary.org/obo/ZFA_0001028>	"TAO:0001028"
<http://purl.obolibrary.org/obo/ZFA_0005191>	"TAO:0005191"
<http://purl.obolibrary.org/obo/ZFA_0001568>	"TAO:0001568"
<http://purl.obolibrary.org/obo/ZFA_0009230>	"TAO:0009230"
<http://purl.obolibrary.org/obo/ZFA_0009230>	"CL:0000505"
<http://purl.obolibrary.org/obo/ZFA_0001082>	"TAO:0001082"
<http://purl.obolibrary.org/obo/ZFA_0001138>	"TAO:0001138"
<http://purl.obolibrary.org/obo/ZFA_0001709>	"TAO:0002241"
<http://purl.obolibrary.org/obo/ZFA_0001192>	"TAO:0001192"
<http://purl.obolibrary.org/obo/ZFA_0005100>	"TAO:0005100"
<http://purl.obolibrary.org/obo/ZFA_0000703>	"TAO:0000703"
<http://purl.obolibrary.org/obo/ZFA_0000042>	"TAO:0000042"
<http://purl.obolibrary.org/obo/ZFA_0005038>	"TAO:0005038"
<http://purl.obolibrary.org/obo/ZFA_0009263>	"TAO:0009263"
<http://purl.obolibrary.org/obo/ZFA_0009263>	"CL:0000574"
<http://purl.obolibrary.org/obo/ZFA_0005564>	"TAO:0002288"
<http://purl.obolibrary.org/obo/ZFA_0000609>	"TAO:0000609"
<http://purl.obolibrary.org/obo/ZFA_0000447>	"TAO:0000447"
<http://purl.obolibrary.org/obo/ZFA_0009062>	"TAO:0009062"
<http://purl.obolibrary.org/obo/ZFA_0009062>	"CL:0000110"
<http://purl.obolibrary.org/obo/ZFA_0005363>	"TAO:0001819"
<http://purl.obolibrary.org/obo/ZFA_0000966>	"TAO:0000966"
<http://purl.obolibrary.org/obo/ZFA_0009306>	"CL:0000710"
<http://purl.obolibrary.org/obo/ZFA_0009306>	"TAO:0009306"
<http://purl.obolibrary.org/obo/ZFA_0001521>	"TAO:0001521"
<http://purl.obolibrary.org/obo/ZFA_0009355>	"CL:0000838"
<http://purl.obolibrary.org/obo/ZFA_0009355>	"TAO:0009355"
<http://purl.obolibrary.org/obo/ZFA_0001095>	"TAO:0001095"
<http://purl.obolibrary.org/obo/ZFA_0001450>	"TAO:0001450"
<http://purl.obolibrary.org/obo/ZFA_0001631>	"TAO:0001640"
<http://purl.obolibrary.org/obo/ZFA_0001388>	"TAO:0001388"
<http://purl.obolibrary.org/obo/ZFA_0000405>	"TAO:0000405"
<http://purl.obolibrary.org/obo/ZFA_0000851>	"TAO:0000851"
<http://purl.obolibrary.org/obo/ZFA_0005509>	"TAO:0002093"
<http://purl.obolibrary.org/obo/ZFA_0000190>	"TAO:0000190"
<http://purl.obolibrary.org/obo/ZFA_0001529>	"TAO:0001529"
<http://purl.obolibrary.org/obo/ZFA_0000399>	"TAO:0000399"
<http://purl.obolibrary.org/obo/ZFA_0005259>	"TAO:0005259"
<http://purl.obolibrary.org/obo/ZFA_0000523>	"TAO:0000523"
<http://purl.obolibrary.org/obo/ZFA_0001639>	"TAO:0002171"
<http://purl.obolibrary.org/obo/ZFA_0000859>	"TAO:0000859"
<http://purl.obolibrary.org/obo/ZFA_0005203>	"TAO:0005203"
<http://purl.obolibrary.org/obo/ZFA_0009368>	"CL:0000857"
<http://purl.obolibrary.org/obo/ZFA_0009368>	"TAO:0009368"
<http://purl.obolibrary.org/obo/ZFA_0000937>	"TAO:0000937"
<http://purl.obolibrary.org/obo/ZFA_0000786>	"TAO:0000786"
<http://purl.obolibrary.org/obo/ZFA_0007050>	"TAO:0007050"
<http://purl.obolibrary.org/obo/ZFA_0001341>	"TAO:0001341"
<http://purl.obolibrary.org/obo/ZFA_0009028>	"TAO:0009028"
<http://purl.obolibrary.org/obo/ZFA_0009028>	"CL:0000059"
<http://purl.obolibrary.org/obo/ZFA_0001013>	"TAO:0001013"
<http://purl.obolibrary.org/obo/ZFA_0000952>	"TAO:0000952"
<http://purl.obolibrary.org/obo/ZFA_0000301>	"TAO:0000301"
<http://purl.obolibrary.org/obo/ZFA_0000291>	"TAO:0000291"
<http://purl.obolibrary.org/obo/ZFA_0000671>	"TAO:0000671"
<http://purl.obolibrary.org/obo/ZFA_0001198>	"TAO:0001198"
<http://purl.obolibrary.org/obo/ZFA_0005141>	"TAO:0005141"
<http://purl.obolibrary.org/obo/ZFA_0005079>	"TAO:0005079"
<http://purl.obolibrary.org/obo/ZFA_0005155>	"TAO:0005155"
<http://purl.obolibrary.org/obo/ZFA_0005424>	"TAO:0000437"
<http://purl.obolibrary.org/obo/ZFA_0001046>	"TAO:0001046"
<http://purl.obolibrary.org/obo/ZFA_0000309>	"TAO:0000309"
<http://purl.obolibrary.org/obo/ZFA_0001117>	"TAO:0001117"
<http://purl.obolibrary.org/obo/ZFA_0009347>	"CL:0000824"
<http://purl.obolibrary.org/obo/ZFA_0009347>	"TAO:0009347"
<http://purl.obolibrary.org/obo/ZFA_0000975>	"TAO:0000975"
<http://purl.obolibrary.org/obo/ZFA_0005023>	"TAO:0005023"
<http://purl.obolibrary.org/obo/ZFA_0001456>	"TAO:0001456"
<http://purl.obolibrary.org/obo/ZFA_0000011>	"TAO:0000011"
<http://purl.obolibrary.org/obo/ZFA_0000843>	"TAO:0000843"
<http://purl.obolibrary.org/obo/ZFA_0000182>	"TAO:0000182"
<http://purl.obolibrary.org/obo/ZFA_0000892>	"TAO:0000892"
<http://purl.obolibrary.org/obo/ZFA_0005518>	"TAO:0001719"
<http://purl.obolibrary.org/obo/ZFA_0000908>	"TAO:0000908"
<http://purl.obolibrary.org/obo/ZFA_0000121>	"TAO:0000121"
<http://purl.obolibrary.org/obo/ZFA_0009090>	"CL:0000147"
<http://purl.obolibrary.org/obo/ZFA_0009090>	"TAO:0009090"
<http://purl.obolibrary.org/obo/ZFA_0005391>	"TAO:0001873"
<http://purl.obolibrary.org/obo/ZFA_0000274>	"TAO:0000274"
<http://purl.obolibrary.org/obo/ZFA_0005134>	"TAO:0005134"
<http://purl.obolibrary.org/obo/ZFA_0009151>	"TAO:0009151"
<http://purl.obolibrary.org/obo/ZFA_0009151>	"CL:0000249"
<http://purl.obolibrary.org/obo/ZFA_0001414>	"TAO:0001414"
<http://purl.obolibrary.org/obo/ZFA_0000801>	"TAO:0000801"
<http://purl.obolibrary.org/obo/ZFA_0001610>	"TAO:0001602"
<http://purl.obolibrary.org/obo/ZFA_0000384>	"TAO:0000384"
<http://purl.obolibrary.org/obo/ZFA_0005244>	"CL:0005014"
<http://purl.obolibrary.org/obo/ZFA_0005244>	"TAO:0005244"
<http://purl.obolibrary.org/obo/ZFA_0009014>	"CL:0000037"
<http://purl.obolibrary.org/obo/ZFA_0009014>	"TAO:0009014"
<http://purl.obolibrary.org/obo/ZFA_0001184>	"TAO:0001184"
<http://purl.obolibrary.org/obo/ZFA_0000795>	"TAO:0000795"
<http://purl.obolibrary.org/obo/ZFA_0001677>	"TAO:0002196"
<http://purl.obolibrary.org/obo/ZFA_0000232>	"TAO:0000232"
<http://purl.obolibrary.org/obo/ZFA_0009277>	"CL:0000622"
<http://purl.obolibrary.org/obo/ZFA_0009277>	"TAO:0009277"
<http://purl.obolibrary.org/obo/ZFA_0005410>	"TAO:0005410"
<http://purl.obolibrary.org/obo/ZFA_0001032>	"TAO:0001032"
<http://purl.obolibrary.org/obo/ZFA_0000467>	"TAO:0000467"
<http://purl.obolibrary.org/obo/ZFA_0005348>	"TAO:0001980"
<http://purl.obolibrary.org/obo/ZFA_0001019>	"TAO:0001019"
<http://purl.obolibrary.org/obo/ZFA_0000100>	"TAO:0000100"
<http://purl.obolibrary.org/obo/ZFA_0001142>	"TAO:0001142"
<http://purl.obolibrary.org/obo/ZFA_0005147>	"TAO:0005147"
<http://purl.obolibrary.org/obo/ZFA_0001562>	"TAO:0001562"
<http://purl.obolibrary.org/obo/ZFA_0000089>	"TAO:0000089"
<http://purl.obolibrary.org/obo/ZFA_0009372>	"CL:0000068"
<http://purl.obolibrary.org/obo/ZFA_0001305>	"TAO:0001305"
<http://purl.obolibrary.org/obo/ZFA_0001295>	"TAO:0001295"
<http://purl.obolibrary.org/obo/ZFA_0009139>	"TAO:0009139"
<http://purl.obolibrary.org/obo/ZFA_0009139>	"CL:0000223"
<http://purl.obolibrary.org/obo/ZFA_0001234>	"TAO:0001234"
<http://purl.obolibrary.org/obo/ZFA_0000446>	"TAO:0000446"
<http://purl.obolibrary.org/obo/ZFA_0000621>	"TAO:0000621"
<http://purl.obolibrary.org/obo/ZFA_0005064>	"TAO:0005064"
<http://purl.obolibrary.org/obo/ZFA_0009007>	"TAO:0001337"
<http://purl.obolibrary.org/obo/ZFA_0009007>	"TAO:0009007"
<http://purl.obolibrary.org/obo/ZFA_0009007>	"CL:0000020"
<http://purl.obolibrary.org/obo/ZFA_0000635>	"TAO:0000635"
<http://purl.obolibrary.org/obo/ZFA_0005120>	"TAO:0005120"
<http://purl.obolibrary.org/obo/ZFA_0005301>	"TAO:0005301"
<http://purl.obolibrary.org/obo/ZFA_0000003>	"CL:0007016"
<http://purl.obolibrary.org/obo/ZFA_0000003>	"TAO:0000003"
<http://purl.obolibrary.org/obo/ZFA_0001497>	"TAO:0001497"
<http://purl.obolibrary.org/obo/ZFA_0001497>	"CARO:0000067"
<http://purl.obolibrary.org/obo/ZFA_0000960>	"TAO:0000960"
<http://purl.obolibrary.org/obo/ZFA_0000629>	"TAO:0000629"
<http://purl.obolibrary.org/obo/ZFA_0000705>	"TAO:0000705"
<http://purl.obolibrary.org/obo/ZFA_0000370>	"TAO:0000370"
<http://purl.obolibrary.org/obo/ZFA_0000898>	"TAO:0000898"
<http://purl.obolibrary.org/obo/ZFA_0005230>	"TAO:0005230"
<http://purl.obolibrary.org/obo/ZFA_0000113>	"TAO:0000113"
<http://purl.obolibrary.org/obo/ZFA_0009082>	"TAO:0009208"
<http://purl.obolibrary.org/obo/ZFA_0009082>	"CL:0000136"
<http://purl.obolibrary.org/obo/ZFA_0009082>	"CL:0000450"
<http://purl.obolibrary.org/obo/ZFA_0009082>	"TAO:0009082"
<http://purl.obolibrary.org/obo/ZFA_0009096>	"TAO:0009096"
<http://purl.obolibrary.org/obo/ZFA_0009096>	"CL:0000163"
<http://purl.obolibrary.org/obo/ZFA_0007064>	"TAO:0007064"
<http://purl.obolibrary.org/obo/ZFA_0001663>	"TAO:0002190"
<http://purl.obolibrary.org/obo/ZFA_0000968>	"TAO:0000968"
<http://purl.obolibrary.org/obo/ZFA_0001406>	"TAO:0001406"
<http://purl.obolibrary.org/obo/ZFA_0005503>	"TAO:0001685"
<http://purl.obolibrary.org/obo/ZFA_0001125>	"TAO:0001125"
<http://purl.obolibrary.org/obo/ZFA_0001651>	"TAO:0002200"
<http://purl.obolibrary.org/obo/ZFA_0001651>	"TAO:0000283"
<http://purl.obolibrary.org/obo/ZFA_0000075>	"TAO:0000075"
<http://purl.obolibrary.org/obo/ZFA_0000407>	"TAO:0000407"
<http://purl.obolibrary.org/obo/ZFS_0000010>	"ZFIN:ZDB-TERM-100331-2440"
